,일련번호,2018년 귀속(현행)업종코드,2019년 귀속(개편후)업종코드,국세청_대분류코드,국세청_대분류,국세청_중분류코드,국세청_중분류,국세청_소분류코드,국세청_소분류,국세청_세분류코드,국세청_세분류,국세청_세세분류,국세청_연계,KSIC10_코드,KSIC10_대분류코드,KSIC10_대분류,KSIC10_중분류코드,KSIC10_중분류,KSIC10_소분류코드,KSIC10_소분류,KSIC10_세분류코드,KSIC10_세분류,KSIC10_세세분류,KSIC10_연계,메인,세부설명,KSIC10_항목명,KSIC9_코드,KSIC9_항목명,KSIC_CODE,산업명
1652,1305.0,523990.0,523990.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",52.0,사업 지원 서비스업,523.0,여행사 및 기타 여행 보조 서비스업,5239.0,기타 여행 보조 및 예약 서비스업,기타 여행 보조 및 예약 서비스업,1.0,75290.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75.0,사업 지원 서비스업,752.0,여행사 및 기타 여행 보조 서비스업,7529.0,기타 여행 보조 및 예약 서비스업,기타 여행 보조 및 예약 서비스업,2,,버스표,기타 여행보조 및 예약 서비스업,75290.0,기타 여행보조 및 예약 서비스업,N75290,
1653,1306.0,630304.0,630304.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",63.0,임대업; 부동산 제외,630.0,운송장비 임대업,6303.0,자동차 임대업,자동차 임대업(렌트카),1.0,76110.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,761.0,운송장비 임대업,7611.0,자동차 임대업,자동차 임대업,1,,,자동차 임대업,69110.0,자동차 임대업,N69110,
1654,1307.0,630600.0,630600.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",63.0,사업 지원 서비스업,630.0,여행사 및 기타 여행 보조 서비스업,6306.0,여행사업,여행사업,1.0,75210.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75.0,사업 지원 서비스업,752.0,여행사 및 기타 여행 보조 서비스업,7521.0,여행사업,여행사업,1,,,여행사업,75211.0,일반 및 국외 여행사업,N75211,
1655,1307.0,630600.0,630600.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",63.0,사업 지원 서비스업,630.0,여행사 및 기타 여행 보조 서비스업,6306.0,여행사업,여행사업,1.0,75210.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75.0,사업 지원 서비스업,752.0,여행사 및 기타 여행 보조 서비스업,7521.0,여행사업,여행사업,1,,,  ,75212.0,국내 여행사업,N75212,
1656,1308.0,630600.0,630601.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",63.0,사업 지원 서비스업,630.0,여행사 및 기타 여행 보조 서비스업,6306.0,기타 여행 보조 및 예약 서비스업,기타 여행 보조 및 예약 서비스업,1.0,75290.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75.0,사업 지원 서비스업,752.0,여행사 및 기타 여행 보조 서비스업,7529.0,기타 여행 보조 및 예약 서비스업,기타 여행 보조 및 예약 서비스업,2,1.0,,기타 여행보조 및 예약 서비스업,75290.0,기타 여행보조 및 예약 서비스업,N75290,
1657,1309.0,659901.0,659901.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",65.0,사업 지원 서비스업,659.0,기타 사업 지원 서비스업,6599.0,그 외 기타 사업 지원 서비스업,그 외 기타 분류 안된 사업 지원 서비스업,1.0,75999.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75.0,사업 지원 서비스업,759.0,기타 사업 지원 서비스업,7599.0,그 외 기타 사업 지원 서비스업,그 외 기타 분류 안된 사업 지원 서비스업,7,,상품권 매매업,그 외 기타 분류 안된 사업지원 서비스업,75999.0,그 외 기타 분류 안된 사업지원 서비스업,N75999,
1658,1310.0,701600.0,701600.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",70.0,임대업; 부동산 제외,701.0,무형 재산권 임대업,7016.0,무형 재산권 임대업,무형 재산권 임대업,1.0,76400.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,764.0,무형 재산권 임대업,7640.0,무형 재산권 임대업,무형 재산권 임대업,3,,광업권자ㆍ조광권자의 채굴에 관한 권리의 대여로 인한 수입,무형재산권 임대업,69400.0,무형재산권 임대업,N69400,
1659,1311.0,712100.0,712100.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71.0,임대업; 부동산 제외,712.0,산업용 기계 및 장비 임대업,7121.0,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,1.0,76390.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,763.0,산업용 기계 및 장비 임대업,7639.0,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,3,,농업용,기타 산업용 기계 및 장비 임대업,69310.0,건설 및 토목공사용 기계장비 임대업,N69310,
1660,1311.0,712100.0,712100.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71.0,임대업; 부동산 제외,712.0,산업용 기계 및 장비 임대업,7121.0,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,1.0,76390.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,763.0,산업용 기계 및 장비 임대업,7639.0,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,3,,농업용,  ,69390.0,기타 산업용 기계 및 장비 임대업,N69390,
1661,1312.0,712200.0,712200.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71.0,임대업; 부동산 제외,712.0,운송장비 임대업,7122.0,기타 운송장비 임대업,기타 운송장비 임대업,1.0,76190.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,761.0,운송장비 임대업,7619.0,기타 운송장비 임대업,기타 운송장비 임대업,1,,,기타 운송장비 임대업,69190.0,기타 운송장비 임대업,N69190,
1662,1313.0,712201.0,712201.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71.0,임대업; 부동산 제외,712.0,산업용 기계 및 장비 임대업,7122.0,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,1.0,76390.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,763.0,산업용 기계 및 장비 임대업,7639.0,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,3,1.0,,기타 산업용 기계 및 장비 임대업,69310.0,건설 및 토목공사용 기계장비 임대업,N69310,
1663,1313.0,712201.0,712201.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71.0,임대업; 부동산 제외,712.0,산업용 기계 및 장비 임대업,7122.0,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,1.0,76390.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,763.0,산업용 기계 및 장비 임대업,7639.0,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,3,1.0,,  ,69390.0,기타 산업용 기계 및 장비 임대업,N69390,
1664,1314.0,712201.0,712202.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71.0,임대업; 부동산 제외,712.0,산업용 기계 및 장비 임대업,7122.0,건설 및 토목공사용 기계ㆍ장비 임대업,건설 및 토목공사용 기계ㆍ장비 임대업,1.0,76310.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,763.0,산업용 기계 및 장비 임대업,7631.0,건설 및 토목공사용 기계ㆍ장비 임대업,건설 및 토목공사용 기계ㆍ장비 임대업,1,,,건설 및 토목공사용 기계·장비 임대업,69310.0,건설 및 토목공사용 기계장비 임대업,N69310,
1665,1315.0,712201.0,712203.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71.0,임대업; 부동산 제외,712.0,산업용 기계 및 장비 임대업,7122.0,컴퓨터 및 사무용 기계ㆍ장비 임대업,컴퓨터 및 사무용 기계ㆍ장비 임대업,1.0,76320.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,763.0,산업용 기계 및 장비 임대업,7632.0,컴퓨터 및 사무용 기계ㆍ장비 임대업,컴퓨터 및 사무용 기계ㆍ장비 임대업,1,,,컴퓨터 및 사무용 기계·장비 임대업,69320.0,컴퓨터 및 사무용 기계장비 임대업,N69320,
1666,1316.0,713001.0,713001.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71.0,임대업; 부동산 제외,713.0,개인 및 가정용품 임대업,7130.0,기타 개인 및 가정용품 임대업,그 외 기타 개인 및 가정용품 임대업,1.0,76299.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,762.0,개인 및 가정용품 임대업,7629.0,기타 개인 및 가정용품 임대업,그 외 기타 개인 및 가정용품 임대업,1,,,그 외 기타 개인 및 가정용품 임대업,69299.0,그 외 기타 개인 및 가정용품 임대업,N69299,
1667,1317.0,713002.0,713002.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71.0,임대업; 부동산 제외,713.0,개인 및 가정용품 임대업,7130.0,스포츠 및 레크리에이션 용품 임대업,스포츠 및 레크리에이션 용품 임대업,1.0,76210.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,762.0,개인 및 가정용품 임대업,7621.0,스포츠 및 레크리에이션 용품 임대업,스포츠 및 레크리에이션 용품 임대업,1,,,스포츠 및 레크리에이션 용품 임대업,69210.0,스포츠 및 레크레이션 용품 임대업,N69210,
1668,1318.0,713003.0,713003.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71.0,임대업; 부동산 제외,713.0,산업용 기계 및 장비 임대업,7130.0,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,1.0,76390.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,763.0,산업용 기계 및 장비 임대업,7639.0,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,3,,연극공연 및 영화제작 용품임대,기타 산업용 기계 및 장비 임대업,69310.0,건설 및 토목공사용 기계장비 임대업,N69310,
1669,1318.0,713003.0,713003.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71.0,임대업; 부동산 제외,713.0,산업용 기계 및 장비 임대업,7130.0,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,1.0,76390.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,763.0,산업용 기계 및 장비 임대업,7639.0,기타 산업용 기계 및 장비 임대업,기타 산업용 기계 및 장비 임대업,3,,연극공연 및 영화제작 용품임대,  ,69390.0,기타 산업용 기계 및 장비 임대업,N69390,
1670,1319.0,713001.0,713004.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71.0,임대업; 부동산 제외,713.0,개인 및 가정용품 임대업,7130.0,음반 및 비디오물 임대업,음반 및 비디오물 임대업,1.0,76220.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,762.0,개인 및 가정용품 임대업,7622.0,음반 및 비디오물 임대업,음반 및 비디오물 임대업,1,,,음반 및 비디오물 임대업,69220.0,음반 및 비디오물 임대업,N69220,
1671,1320.0,713001.0,713005.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71.0,임대업; 부동산 제외,713.0,개인 및 가정용품 임대업,7130.0,기타 개인 및 가정용품 임대업,서적 임대업,1.0,76291.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,762.0,개인 및 가정용품 임대업,7629.0,기타 개인 및 가정용품 임대업,서적 임대업,1,,,서적 임대업,69291.0,서적 임대업,N69291,
1672,1321.0,713001.0,713006.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",71.0,임대업; 부동산 제외,713.0,개인 및 가정용품 임대업,7130.0,기타 개인 및 가정용품 임대업,의류 임대업,1.0,76292.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76.0,임대업; 부동산 제외,762.0,개인 및 가정용품 임대업,7629.0,기타 개인 및 가정용품 임대업,의류 임대업,2,1.0,,의류 임대업,69292.0,의류 임대업,N69292,
1673,1322.0,749100.0,749100.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74.0,사업 지원 서비스업,749.0,고용 알선 및 인력 공급업,7491.0,고용 알선업,고용 알선업,1.0,75110.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75.0,사업 지원 서비스업,751.0,고용 알선 및 인력 공급업,7511.0,고용 알선업,고용 알선업,1,,,고용 알선업,75110.0,고용 알선업,N75110,
1674,1323.0,749101.0,749101.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74.0,사업 지원 서비스업,749.0,고용 알선 및 인력 공급업,7491.0,인력 공급업,임시 및 일용 인력 공급업,1.0,75121.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75.0,사업 지원 서비스업,751.0,고용 알선 및 인력 공급업,7512.0,인력 공급업,임시 및 일용 인력 공급업,1,,,임시 및 일용 인력 공급업,75120.0,인력공급업,N75120,
1675,1323.0,749101.0,749101.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74.0,사업 지원 서비스업,749.0,고용 알선 및 인력 공급업,7491.0,인력 공급업,임시 및 일용 인력 공급업,1.0,75121.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75.0,사업 지원 서비스업,751.0,고용 알선 및 인력 공급업,7512.0,인력 공급업,임시 및 일용 인력 공급업,1,,,  ,90192.0,공연 및 제작관련 대리업,N90192,
1676,1324.0,749101.0,749102.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74.0,사업 지원 서비스업,749.0,고용 알선 및 인력 공급업,7491.0,인력 공급업,상용 인력 공급 및 인사관리 서비스업,1.0,75122.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75.0,사업 지원 서비스업,751.0,고용 알선 및 인력 공급업,7512.0,인력 공급업,상용 인력 공급 및 인사관리 서비스업,1,,,상용 인력 공급 및 인사관리 서비스업,75120.0,인력공급업,N75120,
1677,1324.0,749101.0,749102.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74.0,사업 지원 서비스업,749.0,고용 알선 및 인력 공급업,7491.0,인력 공급업,상용 인력 공급 및 인사관리 서비스업,1.0,75122.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75.0,사업 지원 서비스업,751.0,고용 알선 및 인력 공급업,7512.0,인력 공급업,상용 인력 공급 및 인사관리 서비스업,1,,,  ,75919.0,기타 사무지원 서비스업,N75919,
1678,1325.0,749200.0,749200.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74.0,사업 지원 서비스업,749.0,"경비, 경호 및 탐정업",7492.0,경비 및 경호 서비스업,경비 및 경호 서비스업,1.0,75310.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75.0,사업 지원 서비스업,753.0,"경비, 경호 및 탐정업",7531.0,경비 및 경호 서비스업,경비 및 경호 서비스업,1,,,경비 및 경호 서비스업,75310.0,경비 및 경호 서비스업,N75310,
1679,1326.0,749200.0,749201.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74.0,사업 지원 서비스업,749.0,"경비, 경호 및 탐정업",7492.0,보안 시스템 서비스업,보안 시스템 서비스업,1.0,75320.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75.0,사업 지원 서비스업,753.0,"경비, 경호 및 탐정업",7532.0,보안 시스템 서비스업,보안 시스템 서비스업,1,,,보안시스템 서비스업,75320.0,보안시스템 서비스업,N75320,
1680,1327.0,749300.0,749300.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74.0,사업시설 관리 및 조경 서비스업,749.0,건물ㆍ산업설비 청소 및 방제 서비스업,7493.0,건물 및 산업설비 청소업,건축물 일반 청소업,1.0,74211.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74.0,사업시설 관리 및 조경 서비스업,742.0,건물ㆍ산업설비 청소 및 방제 서비스업,7421.0,건물 및 산업설비 청소업,건축물 일반 청소업,1,,,건축물 일반 청소업,74211.0,건축물 일반 청소업,N74211,
1681,1328.0,749300.0,749302.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74.0,사업시설 관리 및 조경 서비스업,749.0,건물ㆍ산업설비 청소 및 방제 서비스업,7493.0,"소독, 구충 및 방제 서비스업","소독, 구충 및 방제 서비스업",1.0,74220.0,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74.0,사업시설 관리 및 조경 서비스업,742.0,건물ㆍ산업설비 청소 및 방제 서비스업,7422.0,"소독, 구충 및 방제 서비스업","소독, 구충 및 방제 서비스업",1,,,"소독, 구충 및 방제 서비스업",74220.0,"소독, 구충 및 방제 서비스업",N74220,
